;Returns;Returns;;
Date;Front December;1 month;2 months;3 months
20121212;-1,2757083;1,238896196;1,215243286;0,808508671
20121213;-1,147788784;-1,454706742;-1,46390447;-1,341092958
20121214;-1,453513962;1,60271787;1,539369052;1,440457036
20121217;-1,921714719;-0,500418058;-0,538931953;-0,747648401
20121218;3,37522868;1,108658806;1,074974991;0,906425848
20121219;4,237922297;1,386883543;1,452539505;1,241639917
20121220;2,053460244;-0,145085263;-0,036982249;0,048954816
20121221;-2,330468732;-1,122428173;-1,031751496;-0,766437868
20121224;-1,256122587;-0,156128057;-0,243218081;-0,237013739
20121227;-0,98801086;-0,243385887;-0,248333078;-0,0878606
20121228;-4,942866584;-0,162586975;-0,396770993;-0,146606096
20121231;-0,597909106;0,441979703;0,304639054;0,253980795
20130102;-1,510602743;1,216581782;1,036183678;0,476909756
20130103;-2,621584213;-0,293842872;-0,255754615;-0,408640382
20130104;-0,941922192;-0,742898919;-0,651468102;-0,439689995
20130107;4,92407161;0,080822599;0,358373919;0,381176242
20130108;-2,894337604;0,483568597;0,621801565;0,583602473
20130109;-4,101521257;-0,160929851;-0,118575286;0,067865629
20130110;-2,61026239;0,116253087;0,237010138;0,019381723
20130111;-2,172182315;-1,123455846;-1,12623083;-1,042234146
20130114;-0,338409798;1,114518098;0,916596701;0,721954355
20130115;2,840625416;-1,422294207;-1,193222051;-1,094723082
20130116;-7,170305991;0,045597557;0;0,068772415
20130117;-0,710482562;1,286366139;1,238832086;0,831341284
20130118;-9,335131532;0,708554917;0,500342185;0,165442109
20130121;-3,181182764;-0,161001824;-0,099868364;-0,097285736
20130122;9,622803209;0,633562999;0,471228783;0,175046237
20130123;-15,87483891;0,337448149;0,216743515;0,23291936
20130124;-7,129967758;0,424629088;0,530839341;0,454568218
20130125;-5,214451351;0;-0,125707119;-0,415801015
20130128;1,688821803;0,176398;0,22436626;0,241955114
20130129;-4,652001563;0,772475751;0,794682516;0,559091489
20130130;-4,879016417;0,47108174;0,59410505;0,546423255
20130131;-10,53605157;0,564115187;0,537849024;0,54345369
20130201;23,8233797;1,041720927;1,119284158;0,814398441
20130204;-0,461894586;-0,998458975;-0,961125791;-0,785877263
20130205;2,288429383;0,792697585;0,726067136;0,729273488
20130206;-5,582844955;0,180064357;0,252448447;0,29210857
20130207;0,477327875;0,435954018;0,390472968;0,216175656
20130208;8,004270767;1,405968785;1,273573707;0,850750702
20130211;-1,550418654;-0,649709074;-0,479987208;-0,055871125
20130212;2,20759517;0,447654787;0,479987208;0,381165339
20130213;13,271228;0,110342497;0,068381916;0,037109194
20130214;0,381679853;0,10174666;0,111020977;0,13903696
20130215;-1,149437943;-0,288551503;-0,316307167;-0,194705917
20130218;-1,357925813;-0,238257431;-0,248617728;-0,204385058
20130219;-8,985632912;0,119199674;0,120099525;0,204385058
20130220;6,213178111;-1,647257563;-1,624927715;-1,166874383
20130221;6,227692952;-1,806883706;-1,793612352;-1,771466776
20130222;-2,097312338;0,500813769;0,469089677;0,248186458
20130225;-12,72204923;0,297541131;0,264550419;0,152424532
20130226;-6,089818221;-1,523251993;-1,481640022;-1,071883169
20130227;3,877338593;-0,74806654;-0,789666702;-0,763030698
20130228;9,184679649;-0,43897047;-0,496727145;-0,700528259
20130301;-4,807613344;-0,883764432;-0,918647599;-0,813690093
20130304;-0,860220358;-0,281192076;-0,320322426;-0,404399624
20130305;-9,035487504;1,371243859;1,456027179;1,383935324
20130306;1,175101654;-0,494005585;-0,453683478;-0,390663648
20130307;0,930239266;0,08100446;0,407483431;0,604879893
20130308;-1,398624197;-0,270270435;0,129306382;0,465794146
20130311;-7,555358137;-0,569956761;-0,416224067;-0,514439378
20130312;-5,730734526;-0,518489359;-0,287743272;-0,146077837
20130313;-5,794724405;-0,910476699;-0,765143231;-0,635481437
20130314;4,987183004;0,662985854;0,467246902;0,332909345
20130315;2,139118998;0,786181945;0,73382894;0,575078343
20130318;-6,277640614;-0,282679256;-0,111121412;0,06801069
20130319;-1,133156601;-1,89902462;-1,898761623;-1,585936324
20130320;12,31500572;1,175014675;1,098757356;0,805901168
20130321;10,73736014;-1,156403099;-0,994939689;-0,766437868
20130322;-6,303136185;0,176637428;0,207312551;0,187238291
20130325;7,874436751;0,472595051;0,581942697;0,47146733
20130326;2,854200334;1,094112877;1,209317063;1,062439937
20130327;6,899287149;0,301301301;0,323102058;0,319442699
20130328;-2,869049246;0,300396202;0,358802538;0,270244349
20130402;2,666824708;-0,351716104;-0,109289628;0,009562515
20130403;-0,40568007;-3,287715762;-3,213090625;-2,586225792
20130404;2,409755158;-0,72148357;-0,69877527;-0,294811534
20130405;2,932761509;-2,109742795;-1,652930195;-1,038739122
20130408;0,192492841;0,517292082;0,576370472;0,50587818
20130409;-8,421807908;1,488955385;1,076559723;0,434396971
20130410;-10,58255238;-0,349172251;-0,275181651;-0,197219273
20130411;1,15608224;-1,332337942;-1,146801559;-0,584073333
20130412;9,21704598;-1,292082386;-1,374259507;-1,198576075
20130415;-0,209863666;-2,366683841;-2,226912402;-1,917380575
20130416;-43,20765773;-0,71806432;-0,529498215;-0,030732982
20130417;-11,65701792;-2,247058108;-2,269371019;-2,112317096
20130418;11,00766499;1,463292038;1,130991729;0,459386901
20130419;2,8894466;0,523192661;0,515386922;0,560923876
20130422;-8,931552547;0,739855404;0,943024645;1,245576863
20130423;6,367309486;-0,079720981;-0,129889612;-0,276597011
20130424;-1,96727656;1,405685391;1,429446615;1,122117252
20130425;-1,669487857;1,637942439;1,448166209;1,069528912
20130426;4,606077338;-0,242048818;-0,311344871;-0,533334598
20130429;6,534205674;0,628112419;0,466654551;0,231796526
20130430;-6,213178111;-1,396860427;-1,357376439;-0,86948278
20130501;-6,967992064;-2,392363999;-2,529007744;-2,155477066
20130502;6,001800973;2,860155515;2,764694782;2,449520371
20130503;20,15529187;1,294453933;1,325167984;0,937176205
20130506;3,381336437;1,211557868;1,336494102;1,255872183
20130507;-4,445176257;-1,010205865;-0,863314714;-0,606032355
20130508;-6,918387521;-0,057487785;-0,009634375;0,069731536
20130509;8,246428288;0,124515126;0,202127216;0,397535805
20130510;-11,44903096;-0,537480898;-0,559253217;-0,437376443
20130513;-3,308572459;-1,054525324;-0,952110564;-0,850387797
20130514;7,36710047;-0,214195389;-0,136758837;-0,160884901
20130515;3,352269204;0,961125791;0,856536286;0,571974867
20130516;1,6349138;0,270166123;0,377267678;0,329654162
20130517;-4,42060925;0,825261377;0,817351538;0,467639278
20130520;1,680711832;0,152788418;0,200908941;0,22805027
20130521;-1,11733006;-0,852863202;-0,854254847;-0,546205241
20130522;-6,979576194;-1,268720713;-1,290340484;-1,071242161
20130523;2,381064869;-0,156067141;-0,175918732;-0,332711906
20130524;4,598511324;0,195045898;0,136852416;0,08075914
20130527;-1,699757637;-0,019487479;-0,019538882;-0,040371418
20130528;4,19641991;1,556715024;1,55117022;1,253966374
20130529;2,702867239;-1,74203573;-1,71740504;-1,506657669
20130530;1,849458264;-0,234581282;-0,205731153;-0,030365909
20130531;3,346515629;-1,777122492;-1,780990975;-1,509616592
20130603;-0,762392511;1,649827493;1,584662258;1,377924328
20130604;1,015237146;1,149549921;1,05562509;0,545897029
20130605;-1,270665127;-0,193911249;-0,078778931;-0,080685834
20130606;2,275698712;0,551658791;0,648077681;0,673741801
20130607;2,955880224;0,912721905;0,974002051;0,738895024
20130610;-1,960847139;-0,585105501;-0,252329326;-0,019898518
20130611;3,883983332;-0,956945102;-0,937232283;-0,909596956
20130612;6,899287149;0,571347121;0,625796508;0,570714941
20130613;-2,020270732;1,333289138;1,239965514;1,092255919
20130614;7,847161544;0,929445234;0,872279674;0,679103048
20130617;-4,064730677;-0,435194632;-0,3441686;-0,176713182
20130618;2,586351059;0,520120327;0,582479565;0,460762543
20130619;-6,823328163;0,094277371;0,047594118;-0,019563729
20130620;0,907035697;-3,812820801;-3,871075565;-3,615751675
20130621;-1,135085967;-1,221329079;-1,304344673;-1,358203161
20130624;-6,119556103;0,247439133;0,31020188;0,420664448
20130625;3,809984623;0,098804474;0,079896139;0,071644238
20130626;3,21866865;0,394244548;0,408468812;0,357453273
20130627;0,225988797;1,134597461;1,018852475;0,893134933
20130628;-5,093693636;-0,64396749;-0,740853885;-0,750510622
20130701;0,710062155;0,818877651;0,70147993;0,527973609
20130702;1,17234637;0,966191091;0,940722273;0,877154386
20130703;8,914584952;1,678147696;1,625265532;1,177540799
20130704;-3,03053495;-0,208234813;-0,461672456;-0,507236654
20130705;-5,884050002;2,044523997;1,805637784;1,258376774
20130708;-1,17234637;-0,269579526;-0,142119499;0,029534827
20130709;-1,664723343;0,353094587;0,406870032;0,245784915
20130710;-2,919915469;0,558816766;0,442832966;0,264770932
20130711;0,982808894;-0,586839745;-0,442832966;-0,117589431
20130712;-1,230027808;0,828027246;0,771332956;0,498802932
20130715;0,247218915;0,138882481;0;-0,039032007
20130716;1,956052585;0,05549903;0,037474237;0,048787628
20130717;0;0,433680034;0,495212411;0,48657161
20130718;0;0,082830984;0,037275184;-0,16516885
20130719;1,442332696;-0,581262881;-0,7387699;-0,918244217
20130722;0,476191376;0,073998708;-0,05633274;-0,029444963
20130723;1,180651259;0,249342143;0,318800082;0,509156098
20130724;0,934586242;-1,140961313;-0,968917791;-0,538609734
20130725;0;0,428226311;0,386811181;0,479993085
20130726;0,695251931;-0,446886509;-0,500307835;-0,391658192
20130729;0;0,260926436;0,255186566;0,225390854
20130730;-0,928080907;-0,503826406;-0,397238771;-0,215580681
20130731;1,158761517;0,736222514;0,764695725;0,625857705
20130801;0,230149699;1,694019519;1,53059451;0,902524443
20130802;1,142869582;-0,540071796;-0,482778767;-0,270871792
20130805;0,679504313;-0,229726726;-0,326264563;-0,203636434
20130806;2,011240979;-0,479528768;-0,683939519;-0,574350569
20130807;-1,336322781;-0,686395423;-0,840222078;-0,695569789
20130808;1,557317346;-0,70988529;-0,751775915;-0,552051875
20130809;-1,557317346;1,43324929;1,384958582;1,032609854
20130812;-2,958122402;0,690642277;0,87230305;0,808774202
20130813;-0,46296379;0,777004686;0,642310796;0,570960084
20130814;1,382510499;0,312931687;0,231706856;0,038591414
20130815;0;0,714223346;0,719493926;0,692110809
20130816;0;0,727275933;0,559095907;0,153154045
20130819;-0,6888661;-0,453927243;-0,40296785;-0,268173707
20130820;0,459770925;0,227221184;0,174208085;0,115019662
20130821;0,457666703;-0,309147364;-0,302766413;-0,124610608
20130822;3,367321511;0,08192618;0,091844239;0,086285418
20130823;-2,006756305;1,031963535;0,904735438;0,487549362
20130826;-0,225479239;-0,279569105;-0,291545396;-0,276942353
20130827;2,672764891;3,225656174;3,108127673;2,035187856
20130828;1,310062405;1,948366608;1,814327344;0,876953097
20130829;-0,217155351;-1,251256779;-1,241057705;-1,214854676
20130830;-0,654309859;-1,00363019;-1,12316016;-0,669782231
20130902;-1,321605139;0,280283971;0,195468743;0,122972158
20130903;-2,015745742;1,173875486;1,094643699;0,471565525
20130904;3,337350882;-0,667854514;-0,528170242;-0,188359445
20130905;8,591668613;0,304123274;0,299638895;0,225988797
20130906;6,792134714;0,743369315;0,727722294;0,441087478
20130909;0;-2,088485237;-1,842679425;-0,846346974
20130910;-3,43545235;-2,195936574;-2,095117771;-1,570488663
20130911;2,492938304;0,154398105;0,279694383;0,201255519
20130912;6,418334443;1,208746451;1,064972792;0,876947761
20130913;-3,986034929;0,152309307;-0,165944539;-0,218517022
20130916;1,28560081;-1,470017904;-1,00149205;-0,782969721
20130917;3,584613177;-1,722758634;-1,473997489;-1,108498507
20130918;-2,67634172;2,203114839;2,142772042;1,891468228
20130919;-3,122384045;-1,677646932;-1,417141002;-1,282682466
20130920;0;0,422057696;0,187617316;0,115540163
20130923;1,297515886;-0,975258443;-0,72426597;-0,520985259
20130924;-0,739374902;0,442805152;0,235726855;0,087019585
20130925;0,185356865;-0,294985465;-0,434167742;-0,494115233
20130926;1,652930195;0,818282505;0,819560896;0,802906369
20130927;-1,83828706;-0,532502176;-0,545626942;-0,521639514
20130930;-6,713930284;-0,239631451;-0,188839637;0,009684761
20131001;2,159063259;-0,397578074;-0,227079291;-0,155068843
20131002;2,492938304;1,151396684;1,074063463;0,936435863
20131003;-1,526747213;-0,17416018;-0,281531717;-0,317598073
20131004;-1,745922137;0,421130349;0,515537534;0,653345906
20131007;-2,777956411;0,200784954;0,457069029;0,525336707
20131008;-2,032590301;0,436681917;0,547590584;0,475195724
20131009;-1,447801918;-1,003566492;-0,976615677;-0,809181435
20131010;-0,626961301;2,481337122;2,318917711;2,174615333
20131011;-3,195159981;-0,466201311;-0,439319762;-0,478133382
20131014;4,237922297;-0,215905086;-0,156056396;-0,112834991
20131015;2,863181267;-0,977383346;-0,626672404;-0,509338962
20131016;7,381991224;1,063598045;1,10325657;1,062889186
20131017;-3,04205967;-1,347312142;-1,334641745;-1,195364603
20131018;-0,969939709;0,757821477;0,830492916;0,726452556
20131021;-11,12256351;-0,2732491;-0,340590378;-0,338983375
20131022;2,580788396;0,300532989;0,239454894;0,216705224
20131023;-1,929320293;-1,992994285;-1,828781531;-1,632069626
20131024;1,076436659;-0,754228632;-0,667389797;-0,604521344
20131025;7,027684342;-0,056095738;0,113111521;0,259528189
20131028;-3,658944743;2,475419646;2,088264568;1,665991219
20131029;5,24313629;-0,548899009;-0,416031664;-0,302572092
20131030;-2,385799045;0,776720677;0,903815062;0,942514046
20131031;-3,272275599;-0,9327914;-0,700205551;-0,583311467
20131101;-4,030237902;-2,728923706;-2,41426529;-2,116985706
20131104;-1,307208157;0,301687794;0,151429141;0,144459986
20131105;5,129329439;-0,850827594;-0,692766709;-0,559738964
20131106;-0,417537141;-0,085482268;0,133231843;0,289911297
20131107;0,417537141;-1,70583916;-1,581628944;-1,164722475
20131108;-6,676321616;1,591749016;1,229130127;0,884488441
20131111;2,637515525;1,210302217;1,025455245;0,895916594
20131112;0,863936259;-0,556054399;-0,625416613;-0,557801023
20131113;0;1,271024031;1,293874593;1,312593696
20131114;-1,298719553;1,292019646;1,212475215;0,975617495
20131115;-1,98026273;0,202970823;0,194489526;0,263579179
20131118;-3,390155168;-0,027653593;-0,037016473;-0,159947346
20131119;1,596385099;-1,439274578;-1,398102744;-1,222126906
20131120;1,571300566;1,060573715;0,971425536;0,873119336
20131121;-1,79780123;1,852074577;1,796372749;1,62147983
20131122;0,45248946;0,877317616;0,908849299;0,971465289
20131125;-0,679504313;-0,045034903;-0,054298644;0,036822241
20131126;2,024816083;-0,108166587;-0,081503287;-0,055238447
20131127;-0,446429313;0,387056606;0,424897805;0,532697806
20131128;-0,898882457;-0,405095751;-0,36150062;-0,23844472
20131129;-1,59275267;-1,060993857;-1,000918274;-0,885369613
20131202;3,160533942;1,591785441;1,560688606;1,453032737
20131203;-0,445435035;1,044325999;0,985494448;0,809279252
20131204;0;-0,659245149;-0,617037504;-0,747559548
20131205;3,509131981;-0,807686344;-0,774429805;-0,607904608
20131206;3,181604518;0,566064677;0,576890008;0,588662737
20131209;2,211145361;-2,009117354;-1,896350435;-0,927991193
20131210;2,357673056;-0,009142021;-0,009160445;0,252182481
20131211;-2,756079958;0,347603716;0,349457777;0,627687832
20131212;0,199401861;-1,037229915;-1,079894199;-1,093753342
20131213;-2,01214032;-0,055376097;-0,167177526;-0,194836886
20131216;-2,677811908;1,001248432;0,823888021;0,505788453
20131217;4,490550367;-0,890526886;-0,721690771;-0,427808139
20131218;-0,400000533;1,091403506;0,915105522;0,408401968
20131219;0,798407435;0,600220063;0,550561126;0,106687368
20131220;-3,232604702;1,332992808;1,092111328;0,637744939
20131223;0,205128277;-0,188062564;0,018101186;-0,067447129
20131224;2,629069523;0,304305256;0,298197483;0,182965047
20131227;0,398406901;0,178444016;0,063088642;-0,067421144
20131230;-0,199005041;-0,868441825;-0,614552318;-0,328122279
20131231;-1,404235712;-0,369353152;-0,372372257;-0,55251437
20140102;-2,454110892;-2,763466181;-2,562116003;-1,695869688
20140103;-0,414938355;-0,829184422;-0,990014624;-1,085949635
20140106;-1,888828452;-0,149798736;-0,112697232;-0,06591027
20140107;0,843886865;0,57922434;0,534184298;0,516699914
20140108;-2,338044864;-0,186480241;-0,262049752;-0,290902471
20140109;-1,516822147;-0,711813439;-0,705321022;-0,669466458
20140110;0,435730537;0,805097028;0,611565156;0,547222802
20140113;2,150620522;-0,46729057;-0,602128078;-0,66081615
20140114;4,371143309;-0,337806458;-0,349766391;-0,313048683
20140115;-0,203873669;0,632465411;0,662881215;0,664643541
20140116;4,976150956;-0,490520746;-0,605890332;-0,674170526
20140117;0;0,687935616;0,596451472;0,541594749
20140120;-2,955880224;-0,122163244;-0,24572359;-0,284684193
20140121;2,176149178;0,356673928;0,34950208;0,388865668
20140122;1,745922137;1,43258264;1,367318549;1,297864545
20140123;-1,941808586;-0,639335048;-0,550297523;-0,50585588
20140124;4,598511324;0,278474143;0,252206943;0,225140808
20140127;2,03899557;-1,109206507;-1,088088777;-1,05502109
20140128;2,715098907;0,672585441;0,779749359;0,829880281
20140129;-0,53715438;0,408808523;0,354974684;0,281346899
20140130;3,700862875;0,092678413;0,055933627;0,037453184
20140131;-3,342439552;-1,446258005;-1,398361672;-1,36672093
20140203;5,566654425;-0,338919549;-0,397727797;-0,437512587
20140204;0;-0,245491578;-0,208966641;-0,171722996
20140205;4,143094613;0,443334217;0,46483032;0,533283808
20140206;5,986038792;0,88081529;0,885712;0,898223786
20140207;-0,306278953;2,196065371;2,088727595;2,021964995
20140210;-0,461184522;-0,861600197;-0,820999953;-0,787150427
20140211;-2,496229456;0,046017211;0,203571829;0,269254143
20140212;1,722830396;0,157022154;0,166759349;0,167301833
20140213;0,46475684;0,156775981;0,147997437;0,129930413
20140214;3,194187904;0,514707019;0,525467906;0,52726638
20140217;3,240342405;0,091633838;0,110273858;0,138293481
20140218;-0,873367997;1,165556812;1,123350778;1,072175219
20140219;2,454996941;0,009052641;0,018162005;0,018228217
20140220;0,993620666;-0,154006462;-0,13629551;-0,109419178
20140221;2,096512847;-0,408812743;-0,455664691;-0,484705325
20140224;-1,814425212;0,716588853;0,655501255;0,6214606
20140225;-11,79591075;-1,026581807;-1,0673823;-1,053267969
